78	5899	4.5
78	5932	5.0
78	6001	4.0
78	6184	4.5
78	6235	4.5
78	6261	3.5
78	6305	4.0
78	6333	4.0
78	6365	2.0
78	6440	5.0
78	6458	4.5
78	6502	4.0
78	6579	4.0
78	6620	4.0
78	6645	4.0
78	6650	5.0
78	6711	4.5
78	6774	4.5
78	6791	4.5
78	6867	4.5
78	6874	4.0
78	6934	1.5
78	6942	4.5
78	6947	4.5
78	6971	5.0
78	6978	5.0
78	7001	4.5
78	7020	4.5
78	7025	4.0
78	7027	4.5
78	7042	3.5
78	7069	5.0
78	7084	4.5
78	7123	4.5
78	7132	4.0
78	7163	2.0
78	7215	4.5
78	7361	4.5
78	7419	4.5
78	7560	4.5
78	7620	4.5
78	7698	4.0
78	7815	4.0
78	7817	4.5
78	7934	4.5
78	7983	4.0
78	8337	4.5
78	8595	4.0
78	8596	3.0
78	8622	5.0
78	8623	4.5
78	9005	4.5
78	26203	4.0
78	27904	4.0
78	37729	4.0
78	44191	5.0
78	44694	2.0
78	46578	5.0
78	46976	4.5
78	48774	4.5
78	49272	3.0
78	50872	4.5
127	1707	3.0
127	1911	2.5
127	2013	3.5
127	2719	4.0
127	3157	3.0
127	6013	3.0
127	6482	0.5
127	6958	4.0
127	7293	3.0
127	7444	4.0
127	8830	4.0
127	30883	2.5
127	32296	0.5
127	39400	5.0
127	42009	1.5
127	43558	3.5
127	43904	4.5
127	43919	3.0
127	43936	4.5
127	44004	4.0
127	44397	4.5
127	45081	5.0
127	45720	4.5
127	46335	2.0
127	51662	4.5
127	51937	4.0
127	54286	3.5
170	1	3.0
170	19	2.0
170	21	3.0
170	34	2.0
170	47	4.0
170	50	4.0
170	104	4.0
170	111	3.0
170	141	2.5
170	165	3.0
170	180	5.0
170	208	2.0
170	223	4.5
170	231	1.0
170	296	4.5
170	337	3.5
170	344	2.0
170	356	3.0
170	364	2.0
170	367	2.0
170	432	2.5
170	500	2.0
170	597	2.0
170	736	2.0
170	778	4.0
170	788	2.0
170	1036	3.0
170	1136	3.5
170	1220	3.0
170	1222	5.0
170	1240	3.0
170	1262	1.0
170	1270	3.0
170	1380	2.0
170	1387	3.0
170	1485	2.0
170	1580	2.5
170	1923	2.5
170	2174	0.5
170	2329	4.5
170	2683	3.5
170	2700	3.5
170	2706	3.0
170	2858	3.5
170	2959	5.0
170	2997	3.0
170	3623	2.5
170	3793	3.0
170	3949	4.5
170	4226	4.0
170	4878	5.0
170	4963	4.0
170	6807	4.0
170	8622	4.0
170	8874	4.0
170	8917	3.0
170	44191	4.0
170	45728	5.0
175	1	4.0
175	6	5.0
175	19	0.5
175	21	0.5
175	25	2.0
175	47	1.0
175	50	5.0
175	58	4.0
175	95	2.5
175	104	5.0
175	105	4.0
175	111	5.0
175	150	5.0
175	172	2.0
175	208	0.5
175	223	5.0
175	260	0.5
175	288	5.0
175	292	3.0
175	293	5.0
175	296	5.0
175	300	4.0
175	306	5.0
175	307	5.0
175	308	5.0
175	344	4.0
175	349	5.0
175	356	5.0
175	357	4.0
175	364	5.0
175	367	3.0
175	380	1.0
175	410	0.5
175	454	3.5
175	457	5.0
175	500	4.0
175	527	5.0
175	529	5.0
175	587	3.0
175	588	5.0
175	590	2.0
175	592	4.0
175	593	5.0
175	595	5.0
175	597	4.0
175	608	5.0
175	858	5.0
175	903	5.0
175	904	5.0
175	912	5.0
175	913	4.5
175	919	5.0
175	922	5.0
175	923	5.0
175	1036	4.0
175	1089	5.0
175	1090	5.0
175	1094	4.0
175	1097	3.5
175	1131	5.0
175	1136	5.0
175	1172	5.0
175	1179	4.0
175	1183	5.0
175	1193	5.0
175	1196	5.0
175	1197	5.0
175	1200	5.0
175	1201	5.0
175	1203	4.0
175	1204	5.0
175	1208	5.0
175	1209	5.0
175	1210	5.0
175	1213	4.0
175	1216	5.0
175	1217	5.0
175	1219	5.0
175	1220	3.5
175	1221	3.5
175	1222	5.0
175	1225	5.0
175	1234	4.0
175	1240	5.0
175	1245	4.0
175	1250	4.5
175	1252	4.0
175	1258	5.0
175	1259	5.0
175	1260	5.0
175	1263	4.0
175	1266	5.0
175	1270	4.0
175	1278	5.0
175	1283	3.0
175	1284	4.0
175	1288	5.0
175	1299	4.0
175	1387	3.5
175	1394	5.0
175	1419	5.0
175	1552	3.0
175	1580	4.0
175	1584	3.0
175	1608	4.0
175	1610	5.0
175	1617	5.0
175	1732	5.0
175	1921	5.0
175	1923	3.5
175	1953	5.0
175	1961	5.0
175	2019	5.0
175	2028	5.0
175	2206	3.5
175	2291	5.0
175	2302	0.5
175	2329	4.0
175	2396	4.0
175	2406	3.0
175	2407	5.0
175	2502	5.0
175	2692	5.0
175	2706	3.5
175	2716	3.5
175	2728	4.0
175	2731	5.0
175	2819	5.0
175	2858	5.0
175	2871	5.0
175	2917	3.5
175	2947	5.0
175	2951	5.0
175	2959	5.0
175	2987	3.5
175	2997	5.0
175	3030	5.0
175	3052	1.0
175	3147	5.0
175	3359	5.0
175	3362	4.0
175	3421	5.0
175	3435	4.0
175	3462	5.0
175	3481	4.0
175	3498	3.5
175	3629	5.0
175	3783	4.0
175	3911	3.5
175	3949	5.0
175	4019	5.0
175	4027	5.0
175	4034	3.0
175	4103	5.0
175	4226	5.0
175	4262	4.0
175	4878	3.0
175	5147	5.0
175	5300	4.0
175	5418	5.0
175	5669	4.0
175	5747	5.0
175	5902	5.0
175	5952	5.0
175	5995	5.0
175	6001	5.0
175	6218	5.0
175	6235	5.0
175	6301	4.0
175	6331	5.0
175	6339	5.0
175	6461	5.0
175	6650	5.0
175	6669	4.0
175	6711	5.0
175	6787	5.0
175	6791	5.0
175	6874	5.0
175	6953	2.0
175	7143	3.0
175	7147	4.0
175	7153	5.0
175	7215	5.0
175	7327	5.0
175	7361	5.0
175	7728	4.0
175	7762	5.0
175	7766	4.0
175	7938	5.0
175	8665	5.0
175	8949	4.0
175	8970	5.0
175	27846	5.0
175	32587	4.0
175	33794	5.0
175	44195	5.0
175	50068	4.0
175	51540	4.0
175	54286	5.0
190	1	4.5
190	7	2.0
190	95	2.0
190	141	0.5
190	150	4.5
190	161	3.0
190	173	1.0
190	188	1.0
190	196	1.0
190	198	1.0
190	231	1.0
190	236	2.5
190	260	5.0
190	296	0.5
190	316	3.5
190	329	4.5
190	356	4.0
190	367	3.0
190	368	3.0
190	380	2.5
190	500	2.0
190	529	3.5
190	552	4.0
190	588	4.0
190	592	1.0
190	593	0.5
190	661	2.0
190	673	1.0
190	708	2.5
190	736	3.0
190	858	1.0
190	919	4.0
190	998	1.0
190	1028	4.0
190	1036	4.0
190	1073	3.5
190	1097	3.0
190	1127	3.5
190	1136	4.5
190	1183	1.0
190	1196	5.0
190	1197	5.0
190	1200	4.0
190	1210	3.5
190	1215	4.0
190	1240	4.5
190	1269	1.0
190	1270	4.0
190	1271	2.0
190	1275	3.5
190	1291	4.0
190	1302	2.5
190	1438	2.5
190	1485	3.0
190	1580	4.0
190	1584	3.5
190	1625	2.0
190	1641	0.5
190	1653	3.5
190	1676	1.5
190	1682	3.5
190	1687	1.0
190	1779	2.0
190	1958	2.0
190	1967	5.0
190	1994	3.5
190	2003	1.5
190	2028	4.0
190	2115	2.0
190	2116	4.0
190	2138	4.0
190	2140	3.5
190	2143	3.0
190	2150	4.0
190	2161	4.0
190	2174	4.0
190	2193	4.5
190	2253	1.0
190	2266	1.0
190	2294	4.0
190	2297	4.0
190	2302	1.0
190	2396	2.0
190	2478	3.5
190	2502	3.0
190	2528	4.0
190	2617	3.0
190	2700	0.5
190	2706	0.5
190	2716	4.0
190	2761	5.0
190	2763	2.5
190	2872	4.0
190	2915	0.5
190	2959	0.5
190	2987	4.0
190	3000	5.0
190	3020	1.0
190	3039	3.5
190	3114	4.0
190	3156	3.5
190	3174	1.0
190	3175	4.5
190	3247	3.0
190	3300	3.5
190	3471	2.5
190	3479	4.0
190	3527	4.0
190	3534	1.0
190	3593	1.5
190	3615	3.5
190	3699	1.0
190	3793	5.0
190	3981	2.5
190	3988	2.5
190	3996	3.5
190	3997	4.0
190	4025	2.0
190	4047	4.0
190	4275	4.0
190	4291	1.0
190	4299	3.5
190	4308	1.0
190	4446	3.5
190	4467	4.0
190	4734	0.5
190	4781	1.0
190	4874	3.5
190	4941	4.0
190	4992	2.5
190	4995	4.0
190	5039	4.0
190	5047	3.5
190	5299	2.0
190	5444	2.5
190	5445	3.5
190	5502	2.0
190	5618	5.0
190	5669	1.0
190	5952	5.0
190	5971	4.0
190	5989	3.0
190	6093	4.5
190	6157	2.0
190	6283	3.5
190	6333	3.5
190	6350	3.5
190	6365	4.0
190	6373	3.0
190	6534	1.0
190	6537	3.0
190	6539	5.0
190	6754	3.5
190	6874	3.0
190	6934	4.0
190	6947	4.0
190	7075	4.0
190	7099	4.5
190	7143	2.5
190	7147	3.0
190	7153	5.0
190	7318	3.0
190	7373	4.0
190	7649	4.0
190	8366	1.0
190	8376	1.0
190	8633	2.5
190	8865	2.5
190	8917	0.5
190	8965	3.0
190	8985	2.0
190	9005	2.0
190	26203	2.5
190	27611	4.5
190	27706	2.0
190	31660	3.0
190	31696	3.0
190	32031	3.5
190	33493	3.5
190	33794	4.5
190	34048	3.5
190	34150	3.0
190	36529	2.0
190	37386	3.5
190	37857	3.0
190	39183	0.5
190	40815	4.0
190	42738	3.5
190	43560	3.0
190	43928	3.0
190	45447	1.0
190	45499	3.0
190	45722	4.5
190	48394	3.5
190	49272	4.0
190	50872	3.5
190	51662	4.0
190	53125	4.0
190	53464	3.0
190	54001	4.5
190	58559	4.5
190	59315	4.0
190	64497	3.0
267	1	2.5
267	25	2.0
267	47	3.5
267	48	2.0
267	50	3.5
267	58	3.5
267	70	3.5
267	95	2.0
267	111	3.5
267	150	3.5
267	151	3.0
267	153	2.5
267	161	2.0
267	165	3.0
267	170	2.5
267	172	2.0
267	196	2.0
267	208	3.5
267	223	3.5
267	225	2.0
267	231	1.0
267	260	3.0
267	292	2.5
267	293	3.5
267	296	2.5
267	316	3.0
267	339	2.0
267	344	0.5
267	348	3.5
267	353	3.5
267	356	4.0
267	357	3.5
267	367	2.0
267	370	0.5
267	380	2.5
267	393	1.5
267	434	2.5
267	442	2.0
267	457	3.5
267	471	2.5
267	500	2.5
267	515	3.0
267	519	2.0
267	520	1.5
267	527	3.0
267	590	3.5
267	592	3.0
267	593	3.0
267	597	3.0
267	608	2.5
267	653	2.5
267	674	2.5
267	736	2.0
267	762	1.5
267	778	3.0
267	832	2.0
267	858	2.5
267	903	3.5
267	923	4.0
267	963	2.0
267	1036	3.5
267	1089	3.0
267	1090	3.0
267	1092	2.5
267	1094	3.5
267	1097	2.0
267	1120	2.0
267	1127	3.5
267	1136	3.5
267	1193	3.5
267	1196	3.0
267	1199	4.0
267	1200	4.0
267	1201	4.0
267	1204	3.5
267	1208	3.5
267	1210	3.0
267	1215	3.5
267	1217	4.0
267	1219	3.0
267	1220	4.0
267	1221	3.0
267	1222	4.0
267	1225	3.0
267	1234	4.0
267	1237	5.0
267	1240	3.5
267	1244	4.5
267	1246	3.0
267	1252	3.0
267	1259	4.0
267	1261	3.5
267	1266	4.0
267	1270	3.5
267	1275	3.0
267	1287	3.0
267	1288	3.0
267	1291	3.0
267	1307	3.0
267	1370	3.0
267	1387	3.0
267	1407	1.0
267	1464	3.5
267	1544	2.0
267	1552	2.0
267	1580	2.5
267	1584	2.5
267	1587	3.5
267	1608	1.0
267	1610	2.5
267	1617	4.0
267	1625	3.0
267	1641	3.0
267	1653	4.0
267	1673	3.5
267	1676	2.5
267	1722	3.0
267	1732	3.0
267	1755	3.0
267	1784	2.5
267	1831	1.0
267	1876	2.0
267	1917	2.0
267	1921	3.5
267	1923	1.0
267	1954	3.0
267	1961	2.5
267	1978	0.5
267	2003	2.5
267	2019	4.5
267	2028	2.5
267	2094	2.5
267	2115	3.0
267	2167	2.0
267	2232	3.0
267	2273	2.5
267	2291	2.5
267	2329	3.5
267	2351	3.5
267	2373	2.5
267	2407	3.5
267	2408	2.0
267	2617	2.5
267	2657	4.0
267	2664	2.5
267	2671	2.5
267	2686	2.5
267	2692	3.5
267	2701	2.5
267	2706	0.5
267	2707	2.5
267	2710	2.0
267	2722	2.0
267	2728	2.5
267	2787	3.5
267	2858	3.0
267	2890	2.5
267	2947	3.0
267	2948	3.0
267	2949	3.0
267	2951	4.0
267	2959	3.0
267	2966	4.5
267	2985	3.0
267	2986	2.5
267	2997	3.0
267	3000	4.0
267	3030	4.0
267	3033	2.0
267	3052	3.5
267	3158	3.5
267	3176	2.5
267	3213	2.5
267	3328	3.5
267	3386	3.0
267	3418	2.5
267	3448	2.0
267	3471	3.0
267	3481	3.5
267	3483	3.0
267	3527	3.0
267	3534	2.5
267	3593	1.5
267	3639	3.0
267	3654	2.5
267	3698	2.5
267	3702	4.0
267	3704	3.5
267	3707	2.5
267	3735	3.0
267	3753	1.5
267	3788	3.5
267	3793	3.0
267	3827	2.5
267	3869	1.0
267	3946	2.0
267	3977	2.0
267	3981	3.0
267	3984	3.0
267	3994	3.0
267	3996	3.5
267	4015	1.0
267	4027	3.5
267	4041	3.0
267	4085	3.5
267	4104	0.5
267	4215	2.0
267	4226	3.5
267	4234	2.5
267	4246	3.0
267	4270	1.5
267	4275	3.0
267	4310	2.0
267	4333	2.5
267	4343	2.5
267	4369	2.0
267	4383	2.5
267	4467	4.0
267	4640	3.0
267	4718	1.0
267	4954	3.0
267	4963	2.5
267	4979	3.0
267	4995	3.5
267	5147	4.5
267	5219	2.0
267	5266	2.0
267	5313	2.5
267	5378	2.5
267	5418	2.5
267	5445	2.5
267	5481	2.0
267	5530	2.0
267	5617	3.0
267	5618	3.0
267	5669	3.5
267	5791	3.0
267	5902	2.5
267	5952	3.5
267	5990	2.0
267	5995	3.5
267	6239	2.5
267	6333	2.5
267	6365	3.5
267	6502	3.0
267	6534	2.5
267	6537	2.5
267	6539	2.5
267	6564	2.5
267	6709	1.0
267	6754	2.5
267	6863	3.5
267	6870	2.5
267	6874	3.0
267	6880	1.5
267	6947	3.0
267	6975	4.0
267	7001	2.5
267	7022	3.0
267	7070	3.0
267	7076	3.5
267	7099	3.5
267	7114	2.5
267	7123	2.5
267	7132	3.5
267	7143	3.0
267	7153	3.0
267	7327	3.5
267	7360	3.0
267	7361	3.5
267	7371	4.0
267	7373	2.5
267	7387	4.0
267	7704	1.0
267	7748	3.5
267	7817	2.5
267	8207	3.5
267	8370	2.5
267	8873	3.0
267	8949	3.5
267	30812	2.0
267	32017	1.0
267	33493	2.0
267	33794	3.5
267	40278	3.0
267	41285	2.0
267	44191	2.5
267	44199	2.0
267	48774	3.0
267	51540	2.5
267	54286	2.5
267	54997	2.0
267	55269	3.0
267	55820	2.0
267	56339	3.5
267	57528	1.5
325	1	4.0
325	5	3.0
325	7	3.5
325	11	4.5
325	50	4.5
325	165	4.5
325	256	4.5
325	329	3.5
325	342	3.5
325	356	3.5
325	357	1.0
325	364	4.0
325	370	4.0
325	380	4.5
325	410	5.0
325	500	4.0
325	587	4.5
325	590	1.0
325	597	4.5
325	628	5.0
325	778	5.0
325	858	5.0
325	866	3.5
325	904	3.5
325	923	4.0
325	1028	4.5
325	1029	2.0
325	1035	3.5
325	1036	5.0
325	1129	4.0
325	1136	4.5
325	1193	5.0
325	1197	3.5
325	1201	3.5
325	1207	3.5
325	1208	4.0
325	1213	5.0
325	1219	3.5
325	1221	5.0
325	1225	5.0
325	1234	4.0
325	1240	4.5
325	1246	1.5
325	1258	3.5
325	1262	3.5
325	1270	4.5
325	1288	4.0
325	1291	4.5
325	1292	1.0
325	1304	4.5
325	1307	3.5
325	1321	4.5
325	1350	5.0
325	1367	4.0
325	1370	4.5
325	1372	4.0
325	1373	4.0
325	1376	5.0
325	1380	3.5
325	1387	4.0
325	1466	4.0
325	1580	5.0
325	1608	4.0
325	1610	4.5
325	1617	5.0
325	1641	2.5
325	1643	4.0
325	1665	4.0
325	1682	2.5
325	1784	4.5
325	1954	2.0
325	1961	5.0
325	2000	4.5
325	2001	4.5
325	2013	4.0
325	2018	2.5
325	2054	3.0
325	2078	4.5
325	2115	4.5
325	2124	5.0
325	2269	3.5
325	2378	1.5
325	2379	1.0
325	2381	0.5
325	2382	0.5
325	2390	3.5
325	2405	3.5
325	2406	4.0
325	2407	4.0
325	2409	1.0
325	2411	1.0
325	2412	1.0
325	2463	4.5
325	2470	4.0
325	2524	4.0
325	2565	3.5
325	2671	3.5
325	2716	3.5
325	2770	4.0
325	2791	5.0
325	2797	3.5
325	2951	3.5
325	2985	3.5
325	2987	4.0
325	2991	4.5
325	3034	5.0
325	3039	4.0
325	3102	5.0
325	3175	4.5
325	3247	4.5
325	3249	4.5
325	3448	3.0
325	3471	2.5
325	3489	4.0
325	3498	5.0
325	3507	4.0
325	3508	3.0
325	3524	4.0
325	3545	1.0
325	3635	4.0
325	3639	2.5
325	3671	4.5
325	3699	4.5
325	3702	1.0
325	3868	4.0
325	3869	4.5
325	3911	4.0
325	3967	4.0
325	3984	2.0
325	3996	4.5
325	4025	2.5
325	4085	4.0
325	4246	4.0
325	4308	1.0
325	4326	4.0
325	4327	4.0
325	4361	4.0
325	4489	4.0
325	4499	5.0
325	4558	4.0
325	4623	3.5
325	4709	3.5
325	4855	4.0
325	4857	4.5
325	4963	2.5
325	4979	1.0
325	5299	4.5
325	5308	4.0
325	5418	3.5
325	5469	0.5
325	5943	1.0
325	5958	1.5
325	6212	2.5
325	6374	1.0
325	6663	4.5
325	6732	3.0
325	6793	4.0
325	6808	5.0
325	6873	0.5
325	6893	4.5
325	6944	3.5
325	7004	4.0
325	7073	2.5
325	7161	3.5
325	7618	3.5
325	8387	0.5
325	8596	5.0
325	8614	4.5
325	8623	4.0
325	8665	4.0
325	8965	2.5
325	8978	1.0
325	30816	4.0
325	30818	3.5
325	30825	4.5
325	31162	4.5
325	31223	4.0
325	31685	4.5
325	31694	4.0
325	32017	1.5
325	32296	2.0
325	33615	3.5
325	33794	3.5
325	33830	3.5
325	34162	3.0
325	37741	2.5
325	38798	2.5
325	41566	3.5
325	45074	2.5
325	45208	4.5
325	45431	3.0
325	45517	4.0
325	45720	3.5
325	46337	2.0
325	47629	5.0
325	48516	4.0
325	48738	4.5
325	49274	3.5
325	49961	4.0
325	50872	3.5
325	51084	2.5
325	51255	4.5
325	54286	4.5
325	55267	4.0
325	55768	3.5
325	56152	4.0
325	56176	1.5
325	60126	4.0
383	6	3.0
383	21	3.5
383	25	3.0
383	50	5.0
383	62	4.0
383	111	4.0
383	141	4.5
383	161	3.5
383	165	0.5
383	208	2.5
383	260	4.0
383	292	3.0
383	296	4.0
383	316	1.0
383	349	3.0
383	357	3.0
383	367	0.5
383	368	0.5
383	380	0.5
383	442	1.0
383	457	4.5
383	508	5.0
383	587	1.5
383	593	4.0
383	597	1.0
383	608	4.0
383	736	1.5
383	786	1.0
383	788	0.5
383	858	4.0
383	919	4.0
383	1073	3.0
383	1193	4.5
383	1196	4.0
383	1208	5.0
383	1221	4.0
383	1225	4.5
383	1279	5.0
383	1307	4.0
383	1580	3.0
383	1584	3.5
383	1610	3.5
383	1617	4.0
383	1704	3.5
383	1784	4.0
383	1923	3.0
383	1961	3.5
383	2028	3.0
383	2683	0.5
383	2706	1.0
383	2716	1.5
383	2858	4.0
383	2997	4.0
383	3114	4.5
383	3328	5.0
383	3793	0.5
383	3996	3.5
383	4226	4.5
383	4995	4.0
383	5445	3.0
383	5618	5.0
383	5952	4.0
383	5989	3.5
383	6669	5.0
383	6711	5.0
383	6867	4.5
383	7023	5.0
383	7153	5.0
383	7361	0.5
383	33493	3.5
383	33794	3.0
383	34437	4.5
383	39183	5.0
383	41585	0.5
383	45720	3.5
383	46578	4.0
476	19	1.0
476	47	5.0
476	50	4.0
476	126	0.5
476	147	3.0
476	151	4.0
476	161	3.5
476	172	4.0
476	260	4.5
476	292	2.0
476	293	4.0
476	296	4.5
476	316	4.0
476	337	3.5
476	356	4.0
476	364	4.5
476	368	2.0
476	442	3.0
476	457	4.0
476	497	4.0
476	515	4.0
476	516	2.5
476	527	4.0
476	555	3.5
476	588	4.5
476	593	4.5
476	608	4.0
476	653	2.5
476	778	4.5
476	903	4.5
476	922	4.0
476	923	4.5
476	991	3.0
476	1036	4.0
476	1089	3.5
476	1120	4.0
476	1127	3.5
476	1136	4.5
476	1183	4.5
476	1196	4.5
476	1199	4.0
476	1200	4.0
476	1201	3.0
476	1208	4.0
476	1210	4.5
476	1215	3.0
476	1221	4.0
476	1237	5.0
476	1240	4.0
476	1252	4.5
476	1258	4.0
476	1259	4.0
476	1291	4.0
476	1304	4.0
476	1307	4.5
476	1358	4.5
476	1381	2.0
476	1387	4.0
476	1394	3.5
476	1464	4.5
476	1552	3.0
476	1556	1.0
476	1580	3.0
476	1584	4.0
476	1610	4.0
476	1617	4.0
476	1625	4.0
476	1635	5.0
476	1653	4.0
476	1676	4.0
476	1682	4.5
476	1717	3.0
476	1732	3.5
476	1784	4.0
476	1921	4.0
476	1924	2.0
476	1961	4.5
476	2019	4.5
476	2028	4.0
476	2076	5.0
476	2161	4.5
476	2174	4.0
476	2183	4.0
476	2193	4.0
476	2232	4.0
476	2278	1.0
476	2296	2.0
476	2302	2.5
476	2318	4.5
476	2329	4.0
476	2337	2.5
476	2351	3.5
476	2395	4.0
476	2396	4.5
476	2505	4.0
476	2572	3.0
476	2580	4.0
476	2594	4.0
476	2600	4.5
476	2683	3.5
476	2692	4.0
476	2706	4.0
476	2712	4.5
476	2728	4.5
476	2840	4.5
476	2858	5.0
476	2959	5.0
476	2985	2.5
476	2990	2.0
476	2997	4.5
476	3000	5.0
476	3030	4.0
476	3075	4.0
476	3147	4.0
476	3160	5.0
476	3203	4.0
476	3302	5.0
476	3317	4.5
476	3418	3.0
476	3481	4.0
476	3527	3.0
476	3556	4.5
476	3654	4.0
476	3793	3.0
476	3949	4.5
476	3994	3.0
476	3996	5.0
476	4008	4.0
476	4027	3.5
476	4226	4.0
476	4262	3.0
476	4467	4.0
476	4487	2.5
476	4642	3.5
476	4862	3.0
476	4874	2.5
476	4878	4.5
476	4901	3.5
476	4963	3.0
476	4979	3.5
476	5013	4.0
476	5014	4.0
476	5015	4.0
476	5244	2.0
476	5377	4.0
476	5378	4.0
476	5418	4.0
476	5445	4.0
476	5459	3.0
476	5502	4.0
476	5617	4.0
476	5669	4.5
476	5673	3.5
476	5902	4.0
476	5952	4.0
476	5971	4.5
476	5989	4.0
476	6104	5.0
476	6159	3.5
476	6300	3.5
476	6323	3.0
476	6333	3.0
476	6350	4.5
